Track 439: r_c =3, RMSE: 15.75, r_c=10 RMSE: 36.25
Track 440: r_c =3, RMSE: 6.73, r_c=10 RMSE: 6.37
Track 441: r_c =3, RMSE: 5.34, r_c=10 RMSE: 2.58
Track 442: r_c =3, RMSE: 10.99, r_c=10 RMSE: 16.22
Track 443: r_c =3, RMSE: 41.90, r_c=10 RMSE: 52.55
Track 444: r_c =3, RMSE: 0.96, r_c=10 RMSE: 1.61
Track 445: r_c =3, RMSE: 1.79, r_c=10 RMSE: 1.65
Track 446: r_c =3, RMSE: 2.03, r_c=10 RMSE: 2.31
Track 447: r_c =3, RMSE: 20.98, r_c=10 RMSE: 16.78
Track 448: r_c =3, RMSE: 6.31, r_c=10 RMSE: 4.35
Track 449: r_c =3, RMSE: 2.92, r_c=10 RMSE: 4.35
Track 450: r_c =3, RMSE: 32.51, r_c=10 RMSE: 28.94
Track 451: r_c =3, RMSE: 5.42, r_c=10 RMSE: 3.81
Track 452: r_c =3, RMSE: 8.20, r_c=10 RMSE: 8.42
Track 453: r_c =3, RMSE: 2.88, r_c=10 RMSE: 4.29
Track 454: r_c =3, RMSE: 7.25, r_c=10 RMSE: 7.29
Track 455: r_c =3, RMSE: 10.29, r_c=10 RMSE: 10.76
Track 456: r_c =3, RMSE: 28.38, r_c=10 RMSE: 20.90
Track 457: r_c =3, RMSE: 3.79, r_c=10 RMSE: 4.12
Track 458: r_c =3, RMSE: 4.86, r_c=10 RMSE: 4.04
Track 459: r_c =3, RMSE: 13.57, r_c=10 RMSE: 14.00
Track 460: r_c =3, RMSE: 11.18, r_c=10 RMSE: 11.58
Track 461: r_c =3, RMSE: 30.46, r_c=10 RMSE: 10.24
Track 462: r_c =3, RMSE: 4.29, r_c=10 RMSE: 4.90
Track 464: r_c =3, RMSE: 4.19, r_c=10 RMSE: 3.27
Track 465: r_c =3, RMSE: 4.16, r_c=10 RMSE: 3.31
Track 466: r_c =3, RMSE: 2.31, r_c=10 RMSE: 3.33
Track 467: r_c =3, RMSE: 5.62, r_c=10 RMSE: 40.88
Track 468: r_c =3, RMSE: 2.95, r_c=10 RMSE: 5.30
Track 469: r_c =3, RMSE: 1.97, r_c=10 RMSE: 9.40
Track 470: r_c =3, RMSE: 28.37, r_c=10 RMSE: 28.13
Track 471: r_c =3, RMSE: 11.90, r_c=10 RMSE: 22.15
Track 472: r_c =3, RMSE: 6.20, r_c=10 RMSE: 7.48
Track 473: r_c =3, RMSE: 4.76, r_c=10 RMSE: 4.01
Track 474: r_c =3, RMSE: 15.53, r_c=10 RMSE: 27.72
Track 475: r_c =3, RMSE: 1.19, r_c=10 RMSE: 9.37
Track 476: r_c =3, RMSE: 2.92, r_c=10 RMSE: 3.71
Track 477: r_c =3, RMSE: 2.38, r_c=10 RMSE: 2.56
Track 478: r_c =3, RMSE: 2.03, r_c=10 RMSE: 2.66
Track 479: r_c =3, RMSE: 1.32, r_c=10 RMSE: 4.33
Track 480: r_c =3, RMSE: 4.27, r_c=10 RMSE: 3.67
Track 481: r_c =3, RMSE: 2.26, r_c=10 RMSE: 4.39
Track 482: r_c =3, RMSE: 2.80, r_c=10 RMSE: 6.15
Track 483: r_c =3, RMSE: 9.96, r_c=10 RMSE: 8.60
Track 484: r_c =3, RMSE: 1.59, r_c=10 RMSE: 9.68
Track 485: r_c =3, RMSE: 2.61, r_c=10 RMSE: 1.83
Track 486: r_c =3, RMSE: 27.53, r_c=10 RMSE: 25.47
Track 487: r_c =3, RMSE: 18.89, r_c=10 RMSE: 19.29
Track 488: r_c =3, RMSE: 3.64, r_c=10 RMSE: 3.98
Track 489: r_c =3, RMSE: 3.13, r_c=10 RMSE: 8.09
Track 490: r_c =3, RMSE: 8.88, r_c=10 RMSE: 7.49
Track 491: r_c =3, RMSE: 10.14, r_c=10 RMSE: 70.20
Track 492: r_c =3, RMSE: 61.05, r_c=10 RMSE: 63.51
Track 493: r_c =3, RMSE: 37.73, r_c=10 RMSE: 39.80
Track 494: r_c =3, RMSE: 1.45, r_c=10 RMSE: 3.11
Track 495: r_c =3, RMSE: 66.22, r_c=10 RMSE: 24.51
Track 496: r_c =3, RMSE: 3.62, r_c=10 RMSE: 3.70
Track 497: r_c =3, RMSE: 3.55, r_c=10 RMSE: 3.52
Track 498: r_c =3, RMSE: 6.66, r_c=10 RMSE: 4.88
Track 499: r_c =3, RMSE: 1.97, r_c=10 RMSE: 3.44
Track 500: r_c =3, RMSE: 44.80, r_c=10 RMSE: 38.12
Track 501: r_c =3, RMSE: 11.73, r_c=10 RMSE: 13.19
Track 502: r_c =3, RMSE: 15.06, r_c=10 RMSE: 5.92
Track 503: r_c =3, RMSE: 12.92, r_c=10 RMSE: 13.67
Track 504: r_c =3, RMSE: 34.25, r_c=10 RMSE: 40.69
Track 505: r_c =3, RMSE: 2.26, r_c=10 RMSE: 2.55
Track 506: r_c =3, RMSE: 1.96, r_c=10 RMSE: 1.03
Track 507: r_c =3, RMSE: 13.60, r_c=10 RMSE: 14.05
Track 508: r_c =3, RMSE: 5.20, r_c=10 RMSE: 7.65
Track 509: r_c =3, RMSE: 3.66, r_c=10 RMSE: 3.83
Track 510: r_c =3, RMSE: 23.25, r_c=10 RMSE: 25.93
Track 511: r_c =3, RMSE: 66.38, r_c=10 RMSE: 64.83
Track 512: r_c =3, RMSE: 2.22, r_c=10 RMSE: 2.63
Track 513: r_c =3, RMSE: 2.80, r_c=10 RMSE: 3.02
Track 514: r_c =3, RMSE: 5.31, r_c=10 RMSE: 5.22
Track 516: r_c =3, RMSE: 2.07, r_c=10 RMSE: 1.92
Track 517: r_c =3, RMSE: 7.68, r_c=10 RMSE: 7.08
Track 518: r_c =3, RMSE: 30.96, r_c=10 RMSE: 5.02
Track 519: r_c =3, RMSE: 1.13, r_c=10 RMSE: 1.62
Track 520: r_c =3, RMSE: 2.61, r_c=10 RMSE: 2.39
Track 521: r_c =3, RMSE: 22.30, r_c=10 RMSE: 45.95
Track 522: r_c =3, RMSE: 1.10, r_c=10 RMSE: 1.49
Track 524: r_c =3, RMSE: 4.24, r_c=10 RMSE: 4.89
Track 525: r_c =3, RMSE: 13.69, r_c=10 RMSE: 35.75
Track 526: r_c =3, RMSE: 3.53, r_c=10 RMSE: 3.85
Track 527: r_c =3, RMSE: 10.39, r_c=10 RMSE: 8.95
Track 528: r_c =3, RMSE: 1.88, r_c=10 RMSE: 1.77
Track 529: r_c =3, RMSE: 25.41, r_c=10 RMSE: 23.02
Track 530: r_c =3, RMSE: 45.77, r_c=10 RMSE: 51.99
Track 531: r_c =3, RMSE: 3.24, r_c=10 RMSE: 2.08
Track 532: r_c =3, RMSE: 2.91, r_c=10 RMSE: 2.46
Track 533: r_c =3, RMSE: 3.16, r_c=10 RMSE: 2.78
Track 534: r_c =3, RMSE: 42.10, r_c=10 RMSE: 44.41
Track 535: r_c =3, RMSE: 3.62, r_c=10 RMSE: 3.58
Track 536: r_c =3, RMSE: 3.59, r_c=10 RMSE: 3.34
Track 537: r_c =3, RMSE: 8.40, r_c=10 RMSE: 8.11
Track 538: r_c =3, RMSE: 9.53, r_c=10 RMSE: 10.07
Track 539: r_c =3, RMSE: 2.04, r_c=10 RMSE: 1.76
Track 540: r_c =3, RMSE: 4.64, r_c=10 RMSE: 4.91
Track 541: r_c =3, RMSE: 75.97, r_c=10 RMSE: 17.09
Track 542: r_c =3, RMSE: 8.17, r_c=10 RMSE: 6.51
Track 543: r_c =3, RMSE: 8.50, r_c=10 RMSE: 8.15
Track 544: r_c =3, RMSE: 12.94, r_c=10 RMSE: 33.76
Track 545: r_c =3, RMSE: 49.63, r_c=10 RMSE: 49.41
Track 546: r_c =3, RMSE: 5.29, r_c=10 RMSE: 72.21
Track 547: r_c =3, RMSE: 13.35, r_c=10 RMSE: 22.87
Track 548: r_c =3, RMSE: 73.13, r_c=10 RMSE: 77.34
Track 549: r_c =3, RMSE: 18.31, r_c=10 RMSE: 22.54
Track 550: r_c =3, RMSE: 53.72, r_c=10 RMSE: 8.64
Track 551: r_c =3, RMSE: 4.45, r_c=10 RMSE: 4.33
Track 552: r_c =3, RMSE: 35.11, r_c=10 RMSE: 32.22
Track 553: r_c =3, RMSE: 7.49, r_c=10 RMSE: 7.13
Track 554: r_c =3, RMSE: 6.14, r_c=10 RMSE: 17.01
Track 555: r_c =3, RMSE: 73.33, r_c=10 RMSE: 75.23
Track 556: r_c =3, RMSE: 2.09, r_c=10 RMSE: 2.80
Track 557: r_c =3, RMSE: 3.34, r_c=10 RMSE: 81.00
Track 558: r_c =3, RMSE: 13.20, r_c=10 RMSE: 18.64
Track 559: r_c =3, RMSE: 68.92, r_c=10 RMSE: 70.63
Track 560: r_c =3, RMSE: 75.12, r_c=10 RMSE: 6.90
Track 561: r_c =3, RMSE: 50.18, r_c=10 RMSE: 11.53
Track 562: r_c =3, RMSE: 72.48, r_c=10 RMSE: 8.51
Track 563: r_c =3, RMSE: 57.85, r_c=10 RMSE: 56.37
Track 564: r_c =3, RMSE: 7.46, r_c=10 RMSE: 6.20
Track 565: r_c =3, RMSE: 14.02, r_c=10 RMSE: 14.04
Track 566: r_c =3, RMSE: 40.51, r_c=10 RMSE: 40.08
Track 567: r_c =3, RMSE: 8.07, r_c=10 RMSE: 6.61
Track 568: r_c =3, RMSE: 8.18, r_c=10 RMSE: 8.82
Track 569: r_c =3, RMSE: 23.30, r_c=10 RMSE: 24.24
Track 570: r_c =3, RMSE: 9.80, r_c=10 RMSE: 9.63
Track 571: r_c =3, RMSE: 8.33, r_c=10 RMSE: 26.28
Track 572: r_c =3, RMSE: 24.12, r_c=10 RMSE: 24.27
Track 573: r_c =3, RMSE: 7.46, r_c=10 RMSE: 5.80
Track 574: r_c =3, RMSE: 3.08, r_c=10 RMSE: 2.40
Track 575: r_c =3, RMSE: 5.05, r_c=10 RMSE: 4.85
Track 576: r_c =3, RMSE: 6.11, r_c=10 RMSE: 4.85
Track 577: r_c =3, RMSE: 3.72, r_c=10 RMSE: 3.06
Track 578: r_c =3, RMSE: 7.78, r_c=10 RMSE: 8.10
Track 579: r_c =3, RMSE: 29.01, r_c=10 RMSE: 29.17
Track 580: r_c =3, RMSE: 2.04, r_c=10 RMSE: 49.22
Track 581: r_c =3, RMSE: 25.50, r_c=10 RMSE: 30.15
Track 582: r_c =3, RMSE: 60.28, r_c=10 RMSE: 66.02
Track 583: r_c =3, RMSE: 12.66, r_c=10 RMSE: 13.33
Track 584: r_c =3, RMSE: 68.50, r_c=10 RMSE: 5.55
Track 585: r_c =3, RMSE: 39.01, r_c=10 RMSE: 38.10
Track 586: r_c =3, RMSE: 3.70, r_c=10 RMSE: 4.24
Track 587: r_c =3, RMSE: 5.50, r_c=10 RMSE: 3.77
Track 588: r_c =3, RMSE: 10.74, r_c=10 RMSE: 11.40
Track 589: r_c =3, RMSE: 40.18, r_c=10 RMSE: 39.57
Track 590: r_c =3, RMSE: 2.64, r_c=10 RMSE: 2.28
Track 591: r_c =3, RMSE: 73.70, r_c=10 RMSE: 77.91
Track 592: r_c =3, RMSE: 2.86, r_c=10 RMSE: 6.20
Track 593: r_c =3, RMSE: 16.50, r_c=10 RMSE: 16.72
Track 594: r_c =3, RMSE: 5.28, r_c=10 RMSE: 4.55
Track 595: r_c =3, RMSE: 2.88, r_c=10 RMSE: 2.64
Track 596: r_c =3, RMSE: 18.60, r_c=10 RMSE: 18.18
Track 597: r_c =3, RMSE: 7.83, r_c=10 RMSE: 9.05
Track 598: r_c =3, RMSE: 9.67, r_c=10 RMSE: 11.22
Track 599: r_c =3, RMSE: 2.68, r_c=10 RMSE: 1.71
Track 600: r_c =3, RMSE: 2.55, r_c=10 RMSE: 2.63
Track 601: r_c =3, RMSE: 12.83, r_c=10 RMSE: 17.05
Track 602: r_c =3, RMSE: 24.93, r_c=10 RMSE: 20.85
Track 603: r_c =3, RMSE: 3.84, r_c=10 RMSE: 2.40
Track 604: r_c =3, RMSE: 8.94, r_c=10 RMSE: 8.73
Track 605: r_c =3, RMSE: 55.56, r_c=10 RMSE: 75.55
Track 606: r_c =3, RMSE: 72.20, r_c=10 RMSE: 74.53
Track 607: r_c =3, RMSE: 9.01, r_c=10 RMSE: 9.61
Track 608: r_c =3, RMSE: 3.88, r_c=10 RMSE: 3.48
Track 609: r_c =3, RMSE: 2.30, r_c=10 RMSE: 2.55
Track 610: r_c =3, RMSE: 28.15, r_c=10 RMSE: 3.96
Track 611: r_c =3, RMSE: 4.40, r_c=10 RMSE: 17.13
Track 612: r_c =3, RMSE: 47.28, r_c=10 RMSE: 4.97
Track 613: r_c =3, RMSE: 5.21, r_c=10 RMSE: 3.96
Track 614: r_c =3, RMSE: 8.14, r_c=10 RMSE: 80.99
Track 615: r_c =3, RMSE: 22.06, r_c=10 RMSE: 34.85
Track 616: r_c =3, RMSE: 4.42, r_c=10 RMSE: 4.67
Track 617: r_c =3, RMSE: 7.00, r_c=10 RMSE: 6.08
Track 618: r_c =3, RMSE: 27.79, r_c=10 RMSE: 35.61
Track 619: r_c =3, RMSE: 13.05, r_c=10 RMSE: 13.35
Track 620: r_c =3, RMSE: 4.24, r_c=10 RMSE: 4.90
Track 621: r_c =3, RMSE: 9.80, r_c=10 RMSE: 9.74
Track 622: r_c =3, RMSE: 29.25, r_c=10 RMSE: 24.54
Track 623: r_c =3, RMSE: 2.16, r_c=10 RMSE: 10.24
Track 624: r_c =3, RMSE: 16.52, r_c=10 RMSE: 17.50
Track 625: r_c =3, RMSE: 9.57, r_c=10 RMSE: 10.59
Track 626: r_c =3, RMSE: 28.79, r_c=10 RMSE: 71.61
Track 627: r_c =3, RMSE: 11.55, r_c=10 RMSE: 11.64
Track 628: r_c =3, RMSE: 2.05, r_c=10 RMSE: 2.75
Track 629: r_c =3, RMSE: 21.60, r_c=10 RMSE: 22.68
Track 630: r_c =3, RMSE: 10.74, r_c=10 RMSE: 6.59
Track 631: r_c =3, RMSE: 2.87, r_c=10 RMSE: 3.04
Track 633: r_c =3, RMSE: 69.26, r_c=10 RMSE: 67.99
Track 634: r_c =3, RMSE: 2.30, r_c=10 RMSE: 62.85
Track 635: r_c =3, RMSE: 2.95, r_c=10 RMSE: 2.66
Track 636: r_c =3, RMSE: 4.85, r_c=10 RMSE: 26.65
Track 637: r_c =3, RMSE: 17.09, r_c=10 RMSE: 7.10
Track 638: r_c =3, RMSE: 9.02, r_c=10 RMSE: 9.36
Track 639: r_c =3, RMSE: 18.04, r_c=10 RMSE: 17.42
Track 640: r_c =3, RMSE: 7.22, r_c=10 RMSE: 6.52
Track 642: r_c =3, RMSE: 44.65, r_c=10 RMSE: 26.15
Track 643: r_c =3, RMSE: 3.59, r_c=10 RMSE: 4.28
Track 644: r_c =3, RMSE: 23.46, r_c=10 RMSE: 33.20
Track 645: r_c =3, RMSE: 5.41, r_c=10 RMSE: 7.29
Track 646: r_c =3, RMSE: 2.06, r_c=10 RMSE: 2.26
Track 647: r_c =3, RMSE: 12.08, r_c=10 RMSE: 11.53
Track 648: r_c =3, RMSE: 8.03, r_c=10 RMSE: 8.16
Track 649: r_c =3, RMSE: 33.12, r_c=10 RMSE: 27.40
Track 650: r_c =3, RMSE: 8.55, r_c=10 RMSE: 9.19
Track 651: r_c =3, RMSE: 32.51, r_c=10 RMSE: 8.26
Track 652: r_c =3, RMSE: 11.46, r_c=10 RMSE: 11.44
Track 653: r_c =3, RMSE: 2.19, r_c=10 RMSE: 9.37
Track 654: r_c =3, RMSE: 13.20, r_c=10 RMSE: 61.51
Track 655: r_c =3, RMSE: 14.43, r_c=10 RMSE: 14.61
Track 656: r_c =3, RMSE: 2.86, r_c=10 RMSE: 4.14
Track 657: r_c =3, RMSE: 15.22, r_c=10 RMSE: 17.27
Track 658: r_c =3, RMSE: 5.42, r_c=10 RMSE: 6.03
Track 660: r_c =3, RMSE: 37.05, r_c=10 RMSE: 7.81
Track 661: r_c =3, RMSE: 22.67, r_c=10 RMSE: 21.92
Track 662: r_c =3, RMSE: 41.04, r_c=10 RMSE: 24.78
Track 663: r_c =3, RMSE: 9.19, r_c=10 RMSE: 8.44
Track 664: r_c =3, RMSE: 6.38, r_c=10 RMSE: 14.83
Track 665: r_c =3, RMSE: 0.87, r_c=10 RMSE: 8.29
Track 666: r_c =3, RMSE: 12.20, r_c=10 RMSE: 13.10
Track 667: r_c =3, RMSE: 9.02, r_c=10 RMSE: 9.82
Track 668: r_c =3, RMSE: 13.34, r_c=10 RMSE: 14.17
Track 669: r_c =3, RMSE: 3.92, r_c=10 RMSE: 8.00
Track 670: r_c =3, RMSE: 3.62, r_c=10 RMSE: 4.23
Track 671: r_c =3, RMSE: 3.86, r_c=10 RMSE: 3.23
Track 672: r_c =3, RMSE: 11.16, r_c=10 RMSE: 11.57
Track 673: r_c =3, RMSE: 36.64, r_c=10 RMSE: 37.64
Track 674: r_c =3, RMSE: 2.56, r_c=10 RMSE: 2.86
Track 675: r_c =3, RMSE: 1.98, r_c=10 RMSE: 2.27
Track 676: r_c =3, RMSE: 13.67, r_c=10 RMSE: 3.40
Track 677: r_c =3, RMSE: 7.55, r_c=10 RMSE: 9.67
Track 678: r_c =3, RMSE: 2.69, r_c=10 RMSE: 36.15
Track 679: r_c =3, RMSE: 11.29, r_c=10 RMSE: 15.57
Track 680: r_c =3, RMSE: 9.28, r_c=10 RMSE: 1.89
Track 681: r_c =3, RMSE: 42.02, r_c=10 RMSE: 41.53
Track 682: r_c =3, RMSE: 75.33, r_c=10 RMSE: 53.64
Track 683: r_c =3, RMSE: 3.39, r_c=10 RMSE: 7.60
Track 684: r_c =3, RMSE: 3.71, r_c=10 RMSE: 3.05
Track 685: r_c =3, RMSE: 62.16, r_c=10 RMSE: 59.71
Track 686: r_c =3, RMSE: 5.21, r_c=10 RMSE: 5.64
Track 687: r_c =3, RMSE: 9.78, r_c=10 RMSE: 10.45
Track 688: r_c =3, RMSE: 6.41, r_c=10 RMSE: 5.67
Track 689: r_c =3, RMSE: 4.03, r_c=10 RMSE: 4.19
Track 690: r_c =3, RMSE: 2.90, r_c=10 RMSE: 4.01
Track 691: r_c =3, RMSE: 65.88, r_c=10 RMSE: 27.01
Track 692: r_c =3, RMSE: 3.16, r_c=10 RMSE: 2.97
Track 693: r_c =3, RMSE: 2.93, r_c=10 RMSE: 1.74
Track 694: r_c =3, RMSE: 7.33, r_c=10 RMSE: 4.17
Track 695: r_c =3, RMSE: 3.44, r_c=10 RMSE: 9.96
Track 696: r_c =3, RMSE: 7.10, r_c=10 RMSE: 7.55
Track 697: r_c =3, RMSE: 6.58, r_c=10 RMSE: 8.88
Track 698: r_c =3, RMSE: 2.71, r_c=10 RMSE: 3.26
Track 699: r_c =3, RMSE: 5.53, r_c=10 RMSE: 4.07
Track 700: r_c =3, RMSE: 37.66, r_c=10 RMSE: 40.13
Track 701: r_c =3, RMSE: 4.93, r_c=10 RMSE: 44.18
Track 702: r_c =3, RMSE: 13.00, r_c=10 RMSE: 13.45
Track 703: r_c =3, RMSE: 15.73, r_c=10 RMSE: 17.33
Track 704: r_c =3, RMSE: 6.16, r_c=10 RMSE: 5.56
Track 705: r_c =3, RMSE: 62.46, r_c=10 RMSE: 64.88
Track 706: r_c =3, RMSE: 3.93, r_c=10 RMSE: 3.01
Track 707: r_c =3, RMSE: 11.68, r_c=10 RMSE: 11.84
Track 708: r_c =3, RMSE: 5.31, r_c=10 RMSE: 4.28
Track 709: r_c =3, RMSE: 15.16, r_c=10 RMSE: 14.23
Track 710: r_c =3, RMSE: 8.98, r_c=10 RMSE: 10.47
Track 711: r_c =3, RMSE: 16.73, r_c=10 RMSE: 48.76
Track 712: r_c =3, RMSE: 1.62, r_c=10 RMSE: 1.75
Track 713: r_c =3, RMSE: 27.32, r_c=10 RMSE: 44.99
Track 714: r_c =3, RMSE: 5.13, r_c=10 RMSE: 5.04
Track 715: r_c =3, RMSE: 6.20, r_c=10 RMSE: 6.25
Track 716: r_c =3, RMSE: 30.06, r_c=10 RMSE: 18.92
Track 717: r_c =3, RMSE: 3.43, r_c=10 RMSE: 3.62
Track 718: r_c =3, RMSE: 11.67, r_c=10 RMSE: 11.88
Track 719: r_c =3, RMSE: 8.48, r_c=10 RMSE: 82.79
Track 720: r_c =3, RMSE: 10.26, r_c=10 RMSE: 10.24
Track 721: r_c =3, RMSE: 15.02, r_c=10 RMSE: 15.03
Track 722: r_c =3, RMSE: 8.65, r_c=10 RMSE: 8.23
Track 723: r_c =3, RMSE: 5.33, r_c=10 RMSE: 4.91
Track 724: r_c =3, RMSE: 2.86, r_c=10 RMSE: 2.89
Track 725: r_c =3, RMSE: 21.52, r_c=10 RMSE: 22.03
Track 726: r_c =3, RMSE: 35.23, r_c=10 RMSE: 33.36
Track 727: r_c =3, RMSE: 65.28, r_c=10 RMSE: 2.61
Track 728: r_c =3, RMSE: 40.63, r_c=10 RMSE: 55.36
Track 729: r_c =3, RMSE: 6.49, r_c=10 RMSE: 4.94
Track 731: r_c =3, RMSE: 11.21, r_c=10 RMSE: 29.06
Track 732: r_c =3, RMSE: 2.95, r_c=10 RMSE: 4.26
Track 733: r_c =3, RMSE: 2.37, r_c=10 RMSE: 2.79
Track 734: r_c =3, RMSE: 3.03, r_c=10 RMSE: 24.63
Track 736: r_c =3, RMSE: 27.47, r_c=10 RMSE: 18.41
Track 737: r_c =3, RMSE: 34.65, r_c=10 RMSE: 48.42
Track 738: r_c =3, RMSE: 5.46, r_c=10 RMSE: 5.75
Track 739: r_c =3, RMSE: 53.04, r_c=10 RMSE: 4.63
Track 740: r_c =3, RMSE: 2.85, r_c=10 RMSE: 2.67
Track 741: r_c =3, RMSE: 10.78, r_c=10 RMSE: 9.94
Track 742: r_c =3, RMSE: 2.69, r_c=10 RMSE: 3.30
Track 743: r_c =3, RMSE: 26.36, r_c=10 RMSE: 48.09
Track 744: r_c =3, RMSE: 8.82, r_c=10 RMSE: 10.37
Track 745: r_c =3, RMSE: 3.60, r_c=10 RMSE: 2.15
Track 746: r_c =3, RMSE: 25.83, r_c=10 RMSE: 25.37
Track 747: r_c =3, RMSE: 10.16, r_c=10 RMSE: 10.51
Track 748: r_c =3, RMSE: 46.31, r_c=10 RMSE: 48.35
Track 749: r_c =3, RMSE: 65.48, r_c=10 RMSE: 70.25
Track 751: r_c =3, RMSE: 4.16, r_c=10 RMSE: 2.88
Track 752: r_c =3, RMSE: 2.85, r_c=10 RMSE: 40.89
Track 753: r_c =3, RMSE: 30.52, r_c=10 RMSE: 6.59
Track 755: r_c =3, RMSE: 5.03, r_c=10 RMSE: 3.91
Track 756: r_c =3, RMSE: 24.24, r_c=10 RMSE: 25.68
Track 757: r_c =3, RMSE: 19.05, r_c=10 RMSE: 19.41
Track 758: r_c =3, RMSE: 4.78, r_c=10 RMSE: 12.90
Track 759: r_c =3, RMSE: 1.33, r_c=10 RMSE: 2.93
Track 760: r_c =3, RMSE: 4.48, r_c=10 RMSE: 4.33
Track 762: r_c =3, RMSE: 4.49, r_c=10 RMSE: 9.60
Track 763: r_c =3, RMSE: 11.92, r_c=10 RMSE: 11.77
Track 764: r_c =3, RMSE: 30.69, r_c=10 RMSE: 29.92
Track 765: r_c =3, RMSE: 31.10, r_c=10 RMSE: 73.90
Track 766: r_c =3, RMSE: 3.94, r_c=10 RMSE: 2.59
Track 767: r_c =3, RMSE: 27.97, r_c=10 RMSE: 28.76
Track 769: r_c =3, RMSE: 22.06, r_c=10 RMSE: 20.22
Track 771: r_c =3, RMSE: 6.12, r_c=10 RMSE: 9.46
Track 772: r_c =3, RMSE: 20.99, r_c=10 RMSE: 22.20
Track 773: r_c =3, RMSE: 8.97, r_c=10 RMSE: 7.93
Track 774: r_c =3, RMSE: 4.79, r_c=10 RMSE: 5.26
Track 775: r_c =3, RMSE: 6.21, r_c=10 RMSE: 4.99
Track 776: r_c =3, RMSE: 14.09, r_c=10 RMSE: 15.30
Track 777: r_c =3, RMSE: 1.44, r_c=10 RMSE: 0.92
Track 778: r_c =3, RMSE: 61.05, r_c=10 RMSE: 60.54
Track 779: r_c =3, RMSE: 3.40, r_c=10 RMSE: 4.68
Track 780: r_c =3, RMSE: 4.03, r_c=10 RMSE: 4.74
Track 781: r_c =3, RMSE: 2.70, r_c=10 RMSE: 3.07
Track 782: r_c =3, RMSE: 1.59, r_c=10 RMSE: 2.85
Track 783: r_c =3, RMSE: 0.93, r_c=10 RMSE: 1.02
Track 784: r_c =3, RMSE: 5.15, r_c=10 RMSE: 4.70
Track 785: r_c =3, RMSE: 3.48, r_c=10 RMSE: 4.07
Track 786: r_c =3, RMSE: 16.53, r_c=10 RMSE: 20.05
Track 787: r_c =3, RMSE: 45.42, r_c=10 RMSE: 46.01
Track 788: r_c =3, RMSE: 74.19, r_c=10 RMSE: 75.69
Track 790: r_c =3, RMSE: 56.76, r_c=10 RMSE: 3.56
Track 791: r_c =3, RMSE: 21.86, r_c=10 RMSE: 22.79
Track 792: r_c =3, RMSE: 5.52, r_c=10 RMSE: 6.05
Track 793: r_c =3, RMSE: 3.31, r_c=10 RMSE: 2.73
Track 794: r_c =3, RMSE: 3.08, r_c=10 RMSE: 3.88
Track 795: r_c =3, RMSE: 50.15, r_c=10 RMSE: 51.73
Track 797: r_c =3, RMSE: 2.83, r_c=10 RMSE: 2.18
Track 798: r_c =3, RMSE: 16.90, r_c=10 RMSE: 17.83
Track 799: r_c =3, RMSE: 15.64, r_c=10 RMSE: 17.85
Track 801: r_c =3, RMSE: 7.74, r_c=10 RMSE: 7.46
Track 802: r_c =3, RMSE: 30.41, r_c=10 RMSE: 26.67
Track 803: r_c =3, RMSE: 3.17, r_c=10 RMSE: 4.44
Track 804: r_c =3, RMSE: 40.93, r_c=10 RMSE: 37.63
Track 806: r_c =3, RMSE: 15.26, r_c=10 RMSE: 17.93
Track 807: r_c =3, RMSE: 23.23, r_c=10 RMSE: 35.57
Track 808: r_c =3, RMSE: 16.29, r_c=10 RMSE: 17.94
Track 809: r_c =3, RMSE: 26.59, r_c=10 RMSE: 26.37
Track 810: r_c =3, RMSE: 7.18, r_c=10 RMSE: 39.29
Track 811: r_c =3, RMSE: 8.15, r_c=10 RMSE: 6.68
Track 812: r_c =3, RMSE: 14.94, r_c=10 RMSE: 16.90
Track 813: r_c =3, RMSE: 17.73, r_c=10 RMSE: 16.90
Track 814: r_c =3, RMSE: 5.31, r_c=10 RMSE: 3.57
Track 815: r_c =3, RMSE: 11.03, r_c=10 RMSE: 10.43
Track 816: r_c =3, RMSE: 3.56, r_c=10 RMSE: 2.24
Track 818: r_c =3, RMSE: 14.60, r_c=10 RMSE: 16.51
Track 819: r_c =3, RMSE: 37.13, r_c=10 RMSE: 35.81
Track 821: r_c =3, RMSE: 28.09, r_c=10 RMSE: 24.70
Track 823: r_c =3, RMSE: 13.18, r_c=10 RMSE: 15.68
Track 824: r_c =3, RMSE: 20.21, r_c=10 RMSE: 20.02
Track 825: r_c =3, RMSE: 3.58, r_c=10 RMSE: 3.97
Track 826: r_c =3, RMSE: 2.62, r_c=10 RMSE: 2.04
Track 827: r_c =3, RMSE: 3.13, r_c=10 RMSE: 3.04
Track 829: r_c =3, RMSE: 11.20, r_c=10 RMSE: 8.20
Track 830: r_c =3, RMSE: 56.01, r_c=10 RMSE: 41.92
Track 831: r_c =3, RMSE: 14.63, r_c=10 RMSE: 2.60
Track 832: r_c =3, RMSE: 3.00, r_c=10 RMSE: 3.08
Track 833: r_c =3, RMSE: 3.42, r_c=10 RMSE: 2.69
Track 834: r_c =3, RMSE: 19.58, r_c=10 RMSE: 7.07
Track 835: r_c =3, RMSE: 44.48, r_c=10 RMSE: 43.90
Track 836: r_c =3, RMSE: 16.74, r_c=10 RMSE: 18.26
Track 837: r_c =3, RMSE: 2.36, r_c=10 RMSE: 3.16
